metric1,metric2,estimate,std_error,statistic,p_value
age,inr_min,-0.23874257082381722,0.04390510733551981,-5.4376947310335195,5.39743463154728e-8
age,inr_max,-0.15315733686226993,0.045823305141527236,-3.3423459174155368,8.3073462630047e-4
age,sodium_min,0.18399237090157503,0.04112313602351127,4.474181414481166,7.670459818016976e-6
age,sodium_max,0.06673120820310027,0.04358243750031049,1.531149059816236,0.12573255716306422
age,bun_min,0.016464451957436396,0.04129519017629395,0.39870144409428177,0.6901132036824754
age,bun_max,0.021426852144310546,0.03996141781780178,0.5361884866548814,0.5918282898126471
age,bun_mean,0.019441488619504968,0.04047123750790943,0.48037791322060397,0.6309586965243748
age,wbc_min,0.020258003820226925,0.057270923521756806,0.35372231796700565,0.723546995252688
age,wbc_max,-0.06998724632652327,0.0599913187179913,-1.166622901815529,0.24336269048495524
age,wbc_mean,-0.0403913778122754,0.06106556796702326,-0.661442759921395,0.5083284114625337
age,heartrate_min,0.0590217912384167,0.04460648437112984,1.3231661734950966,0.18578012240135036
age,heartrate_max,-0.12003314727232492,0.04051332864513713,-2.9628063476026587,0.0030484829100922263
age,heartrate_mean,-0.035750491495999716,0.0425798626329379,-0.8396103060310184,0.4011269188655778
age,sysbp_min,0.13811965461258346,0.04692776827669496,2.9432393587993353,0.0032479718902816645
age,sysbp_max,-0.1996473720468123,0.041955219366959236,-4.758582485306691,1.94957222376982e-6
age,sysbp_mean,-0.07077152856492487,0.05027129180331952,-1.4077921220288132,0.15919263380431697
age,diasbp_min,0.09044429414304501,0.04596143364325882,1.967830134391609,0.04908758567908578
age,diasbp_max,-0.11946218954057793,0.04117804302168685,-2.9011138163526105,0.0037183879400040963
age,diasbp_mean,-0.004017110042507798,0.0446454634153954,-0.08997801199040864,0.9283046878312385
age,meanbp_min,0.00964575318356508,0.04098041960507812,0.235374680799262,0.8139179358916755
age,meanbp_max,-0.07997837734198647,0.03943660902971772,-2.028023689402865,0.04255783029543265
age,meanbp_mean,-0.0663057464439988,0.04393662253010968,-1.5091225184311698,0.13126747592552482
age,resprate_min,0.01469537178770924,0.04427529916303782,0.3319090342810675,0.7399579483774438
age,resprate_max,-0.011169298710314364,0.03928988711425159,-0.28427922630154195,0.776196404707931
age,resprate_mean,6.506092979701443e-4,0.04039734845982189,0.016105247566364975,0.9871504271061835
age,tempc_min,0.04836625502230951,0.04291036786476517,1.1271461287570157,0.25968070282306965
age,tempc_max,0.02905817570972159,0.04292360169471065,0.6769743116245146,0.4984222531653891
age,tempc_mean,0.08919976647285942,0.04198751398451842,2.124435528756216,0.033633741747184705
age,spo2_min,0.09199565591832075,0.04106271944159142,2.240369297731913,0.02506695778112967
age,spo2_max,0.1237489561214299,0.03977525891269613,3.111204288903564,0.0018632598790030391
age,spo2_mean,0.09484871492822236,0.04093603421026474,2.3169981352135713,0.020503833349047748
age,glucose_min1,0.0785636191031785,0.0482154252197935,1.629429145238076,0.10322220308383437
age,glucose_max1,-17.108072293380967,6.589272898448929,-2.596352064490772,0.009421946868580455
age,glucose_mean,-2.6195157683219406,2.01982086373489,-1.2969049955638854,0.1946638774560742
age,urineoutput,-0.2914202563604857,0.058238758546309485,-5.003888538055944,5.61852518125791e-7
age,aniongap_range,-0.05516083917460657,0.038235789082156746,-1.4426494260673732,0.14911925256787886
age,bicarbonate_range,-0.045637821267338834,0.04047756543823408,-1.1274843428263723,0.259537756690422
age,creatinine_range,0.011486058345934424,0.04986851949586056,0.2303268366907874,0.8178378084718706
age,chloride_range,-0.11432944592969378,0.03797956706463048,-3.0102882883087476,0.002609998317472338
age,glucose_range,-0.04264060613099614,0.036867288614523784,-1.1565972908080355,0.24743692965353684
age,hematocrit_range,-0.04485057516794357,0.043050904359943305,-1.0418033217828235,0.2975028737666979
age,hemoglobin_range,-0.0789692334418391,0.041431776205066446,-1.9060064683440345,0.056649366445081985
age,lactate_range,-0.0759387760989762,0.03562695874725755,-2.131497572882831,0.0330481721854978
age,platelet_range,0.0090941066141114,0.0416426012484393,0.2183846911929459,0.8271293923541554
age,potassium_range,-0.15316446941516582,0.038364780911429655,-3.992319668624381,6.543008704875682e-5
age,inr_range,-0.09191433779572321,0.0412416246696599,-2.228678878001175,0.02583527861221943
age,sodium_range,-0.07256792579241421,0.03258570808340974,-2.226986309662563,0.025948188773393985
age,bun_range,-0.007684699788636542,0.04358257919323676,-0.1763250347016881,0.8600385953002655
age,wbc_range,-0.09666160173728913,0.045418799129934385,-2.1282289181789906,0.03331810828783373
age,heartrate_range,-0.13079742482693277,0.03655801610072514,-3.577804234960615,3.464928039457565e-4
age,sysbp_range,-0.19855419629158927,0.03930425369849661,-5.051722844420373,4.3784271463542724e-7
age,diasbp_range,-0.1713870032809353,0.03915826537619401,-4.376777204874065,1.2044697934589127e-5
age,meanbp_range,-0.0995345160695923,0.03804039512883547,-2.6165479021048053,0.00888239002159015
age,resprate_range,-0.037568385288259745,0.03890183653561244,-0.9657226659175334,0.33418297456663687
age,tempc_range,-0.0666072048669366,0.04124179895596636,-1.615041209479071,0.10630177098876296
age,spo2_range,-0.07982505010948421,0.04044390796323474,-1.973722474644355,0.04841330819585159
icu_los,hosp_los,-0.3839108286245804,0.06981088177544421,-5.499297800871211,3.813066768963117e-8
icu_los,sofa,-0.47632639381042124,0.04916042014288037,-9.689225446528347,3.350599669619914e-22
icu_los,lods,-0.49914698631964133,0.05110723888545967,-9.7666592288094,1.565285079366312e-22
icu_los,sirs,-0.20034915052706104,0.04219696892910124,-4.747951229949357,2.0548756824612345e-6
icu_los,qsofa,-0.18083192917359275,0.04408999309289429,-4.101427931562464,4.1060839596364556e-5
icu_los,aniongap_min,-0.23756728252980241,0.04424240440986289,-5.369673861505635,7.887915997195249e-8
icu_los,aniongap_max,-0.2586305997957192,0.04736716885655958,-5.460123668757185,4.758030349948067e-8
icu_los,bicarbonate_min,0.23015268293790905,0.041182388679763204,5.58861907519718,2.2888240686603974e-8
icu_los,bicarbonate_max,0.1992320920115882,0.040064252053722646,4.972814461740992,6.598780976134511e-7
icu_los,creatinine_min,-0.09444265882039972,0.04535483385367371,-2.082306356255121,0.03731449569764589
icu_los,creatinine_max,-0.09410606333432431,0.04733705437577267,-1.9879999838453877,0.046811691759535846
icu_los,chloride_min,-0.05354168399711934,0.04202051902829627,-1.2741795017111714,0.20259980805753938
icu_los,chloride_max,-0.10660503016134215,0.041892286051549155,-2.5447412927087076,0.010935872679137686
icu_los,glucose_min,-0.05393258063699325,0.03730705716576551,-1.4456401746553198,0.1482781522401291
icu_los,glucose_max,-0.0920972436487568,0.04826456306927856,-1.908175228201303,0.056368572193268116
icu_los,hematocrit_min,-0.006297091954413109,0.033480875874693894,-0.18808026343100204,0.8508137324930423
icu_los,hematocrit_max,-0.057175988857565856,0.04008606088272562,-1.4263309389475292,0.153772838012936
icu_los,hemoglobin_min,0.018765783607957495,0.03131088136046534,0.5993374441273984,0.5489478830819641
icu_los,hemoglobin_max,-0.0319949469276443,0.03844748114142356,-0.832172771213684,0.4053114307933106
icu_los,lactate_min,-0.25096523969029566,0.051636768855804475,-4.860204177203949,1.1726474857188063e-6
icu_los,lactate_max,-0.3193011564819126,0.04822997110678879,-6.620388715865687,3.5825553360999125e-11
icu_los,lactate_mean,-0.32497269373072896,0.04869435807166301,-6.673723745417689,2.4939287986733373e-11
icu_los,platelet_min,0.03740953545091611,0.034522748840619115,1.0836198364048124,0.27853339197952437
icu_los,platelet_max,-0.0033507059712222227,0.0410426188289922,-0.08163967277973279,0.9349332522595857
icu_los,potassium_min,-0.025659770749391197,0.04156511011702982,-0.6173391740607472,0.5370110330912523
icu_los,potassium_max,-0.06911403251920716,0.042382622039002095,-1.6307162981942411,0.10295019595625125
icu_los,inr_min,-0.040532568897047046,0.04648004845145371,-0.8720423116465006,0.3831852953781692
icu_los,inr_max,-0.08298546271946466,0.045050580545625,-1.8420509062124313,0.0654677039664022
icu_los,sodium_min,-0.05871949803767882,0.03820091449076288,-1.5371228364671063,0.12426323168277068
icu_los,sodium_max,-0.15072691044924294,0.040121530805175054,-3.7567587134487277,1.7212831249406927e-4
icu_los,bun_min,-0.10717666472425286,0.03699819093078609,-2.8968082500236916,0.0037698009261825757
icu_los,bun_max,-0.09167603174353828,0.039092773889411056,-2.345088941574706,0.019022541212586452
icu_los,bun_mean,-0.09977657228707591,0.03791157626047578,-2.6318233671306532,0.008492800381342425
icu_los,wbc_min,-0.03333641738996903,0.05550943521825618,-0.600554072634578,0.548137035624243
icu_los,wbc_max,-0.24420262624304245,0.06791485820664656,-3.595717236131155,3.2349904028187575e-4
icu_los,wbc_mean,-0.15524413947695423,0.06295646596291678,-2.4658966652988052,0.013667075593741137
icu_los,heartrate_min,-0.07757069905012522,0.03925627341944868,-1.9760077127365452,0.048153903673645554
icu_los,heartrate_max,-0.24789269566425498,0.04378565610841202,-5.661504650072613,1.5005143994509993e-8
icu_los,heartrate_mean,-0.24031461988459385,0.042862409858606246,-5.606652091595863,2.062777142230743e-8
icu_los,sysbp_min,0.29443142993688654,0.04399522291719874,6.692349996521703,2.1961482547800955e-11
icu_los,sysbp_max,-0.07896347351116943,0.04403895324157282,-1.7930370206126476,0.0729670047273003
icu_los,sysbp_mean,0.14242781525670914,0.042308749719386946,3.3663914958811723,7.615853697355681e-4
icu_los,diasbp_min,0.0951287472770343,0.0367759880925755,2.5867081269867858,0.009689763206280656
icu_los,diasbp_max,-0.09586758683729193,0.044592770012502315,-2.149845968537363,0.03156740070131924
icu_los,diasbp_mean,-0.018806997754641917,0.04197877756380048,-0.4480120395611457,0.6541445076583139
icu_los,meanbp_min,0.18224770372666554,0.0397299640101139,4.587160050793689,4.493162226175748e-6
icu_los,meanbp_max,-0.08358900251622967,0.042390184048462246,-1.9718952486893473,0.04862156581595183
icu_los,meanbp_mean,0.03590126978755447,0.04282681744499491,0.8382894627569433,0.40186815246697793
icu_los,resprate_min,-0.06751365475307265,0.03847110996674003,-1.7549182961302956,0.07927328414436059
icu_los,resprate_max,-0.12922049430714028,0.038419889012383995,-3.3633750026057663,7.699569543644826e-4
icu_los,resprate_mean,-0.16738485342736859,0.03826336543756812,-4.374546031516222,1.216854448311205e-5
icu_los,tempc_min,0.16181372163675334,0.040615548057898555,3.9840339321799507,6.775519159517502e-5
icu_los,tempc_max,-0.018503662883159498,0.038941073005358276,-0.4751708531661005,0.634665200109702
icu_los,tempc_mean,0.049734337453713154,0.03683146845623113,1.3503218725263484,0.17691275933145467
icu_los,spo2_min,0.2783993873097116,0.04901942757158215,5.679368387220968,1.3519302845665349e-8
icu_los,spo2_max,4.294168621738924e-4,0.043596109420779405,0.009849889540125284,0.9921410522901347
icu_los,spo2_mean,0.13851315774484368,0.04198834646271994,3.2988476425911393,9.708258721969512e-4
icu_los,glucose_min1,-0.04561966215590387,0.04019498776928167,-1.134958975924056,0.2563925075303173
icu_los,glucose_max1,-20.73750430466742,3.6876869507189305,-5.623444880706199,1.8718650839115907e-8
icu_los,glucose_mean,-5.546022102948908,0.9935046135715293,-5.582281176341625,2.373841871610881e-8
icu_los,urineoutput,0.1995734742220804,0.057077604847526386,3.4965285378601423,4.713540737901596e-4
icu_los,aniongap_range,-0.11935643510769914,0.046916984585014955,-2.5439920353666756,0.010959358348486293
icu_los,bicarbonate_range,-0.06841018871027794,0.03828696677770877,-1.7867748340437182,0.07397388836148487
icu_los,creatinine_range,-0.06726202332420834,0.05549296217695167,-1.2120820494268878,0.22548097432655292
icu_los,chloride_range,-0.0777862428674426,0.04478454695269633,-1.736899179746181,0.08240496824492811
icu_los,glucose_range,-0.07106695242411537,0.046877162079701655,-1.5160250593516233,0.12951301601933274
icu_los,hematocrit_range,-0.07895932821420519,0.04593026638362119,-1.7191132216546914,0.0855937577644329
icu_los,hemoglobin_range,-0.09125677667608204,0.04568496498026297,-1.9975231832947056,0.04576837860087607
icu_los,lactate_range,-0.2586948231503326,0.049533991993186685,-5.222571667268724,1.7645522971774992e-7
icu_los,platelet_range,-0.14862037665736044,0.05173803039142927,-2.8725557492807137,0.004071662322767905
icu_los,potassium_range,-0.07526535192932303,0.045312620559184884,-1.6610240370233171,0.09670861923654014
icu_los,inr_range,-0.06012776163240856,0.04291501865523759,-1.401089024694394,0.16118745319282024
icu_los,sodium_range,-0.14163937086628778,0.045854692134405094,-3.088874099320684,0.002009165628196023
icu_los,bun_range,-0.016127799742547157,0.047479534022715784,-0.3396789811549347,0.7340982921670325
icu_los,wbc_range,-0.3256792206074855,0.0729017138414247,-4.4673739950188365,7.918562410558801e-6
icu_los,heartrate_range,-0.18467101710052897,0.0428416139690286,-4.310552287643337,1.6284731609928054e-5
icu_los,sysbp_range,-0.2924522036843341,0.046981208510108716,-6.224876135772638,4.819366044170809e-10
icu_los,diasbp_range,-0.15304647964326853,0.043597319935095365,-3.510456144348171,4.4733859179726395e-4
icu_los,meanbp_range,-0.1640127287797654,0.04237371727890536,-3.870624040374546,1.0855710280403411e-4
icu_los,resprate_range,-0.09549869866204133,0.03685807905626734,-2.590984150754399,0.009570189896213629
icu_los,tempc_range,-0.1477333851858269,0.046460895193122256,-3.1797360892800084,0.0014740923595396881
icu_los,spo2_range,-0.28512027768220666,0.05021069831873266,-5.678476644007033,1.3589958489188481e-8
hosp_los,sofa,-0.7083576364084307,0.07931706670501759,-8.930708936108704,4.232874193722866e-19
hosp_los,lods,-0.7264037825229532,0.07799877478342251,-9.313015294662547,1.242537626833663e-20
hosp_los,sirs,-0.4123663151442827,0.06177806395053045,-6.674963389504891,2.4729389118412964e-11
hosp_los,qsofa,-0.347567718411613,0.07098145742350695,-4.896598788298602,9.750963866651718e-7
hosp_los,aniongap_min,-0.3688350614194994,0.07334206816636103,-5.028970011901966,4.93121496939509e-7
hosp_los,aniongap_max,-0.40857259482145125,0.07527841407044268,-5.427486748580072,5.715310869991494e-8
hosp_los,bicarbonate_min,0.41657051184236304,0.06020263125887406,6.919473503593071,4.533252629066368e-12
hosp_los,bicarbonate_max,0.3675307753222168,0.05863009630137999,6.268636732796329,3.642227168755481e-10
hosp_los,creatinine_min,-0.19131239805479763,0.08188173526894164,-2.3364477734433633,0.019467916551285956
hosp_los,creatinine_max,-0.1786525580632074,0.08533090234272037,-2.0936443089008114,0.03629167736660602
hosp_los,chloride_min,-0.006834491228152104,0.0746026511994173,-0.09161190813290408,0.9270063899183822
hosp_los,chloride_max,-0.2325819801373033,0.07309080778259631,-3.182096178620747,0.0014621325503843211
hosp_los,glucose_min,-0.038039285632726516,0.07221889636212218,-0.5267220568144488,0.5983866162522227
hosp_los,glucose_max,-0.24399467239277203,0.08864658007487763,-2.7524431533249856,0.005915241513942497
hosp_los,hematocrit_min,0.059413879637284714,0.07598806813001992,0.7818843286767625,0.43428255570330115
hosp_los,hematocrit_max,-0.22450678850891742,0.07634187837568708,-2.940807762210067,0.0032735762482796107
hosp_los,hemoglobin_min,0.08797967849111635,0.07653693007112894,1.149506237176657,0.2503472963626678
hosp_los,hemoglobin_max,-0.1778785087272886,0.07665968696194943,-2.3203657068881567,0.020321102375369025
hosp_los,lactate_min,-0.3669653801718456,0.08605062949533927,-4.264528712038317,2.0032458416188714e-5
hosp_los,lactate_max,-0.6681684253751174,0.09505503557207906,-7.029279631045465,2.07602551467223e-12
hosp_los,lactate_mean,-0.5979864766188494,0.09308715861690837,-6.423941663960414,1.3279010910990368e-10
hosp_los,platelet_min,0.11753216238276479,0.065525045333442,1.7936982994009456,0.07286133690474497
hosp_los,platelet_max,-0.005832543554839169,0.07325588436304707,-0.07961877200108332,0.9365404647155358
hosp_los,potassium_min,0.02499257914127573,0.0739833657437779,0.33781349212782524,0.7355037417566705
