metric1,metric2,estimate,std_error,statistic,p_value
age,hemoglobin_range,-0.0386748008181164,0.050874081635385475,-0.7602063678573834,0.4471312392330441
age,lactate_range,-0.11798227357525196,0.04416475517937833,-2.6714123761370003,0.007553279002087485
age,platelet_range,-0.010207186791868144,0.05388460237690241,-0.1894267813367673,0.8497583359572898
age,potassium_range,-0.11643225364923933,0.0492852435351207,-2.3624161168295665,0.018156249823475454
age,inr_range,-0.10302850461712895,0.053655275681029395,-1.9201933697930134,0.05483347879900175
age,sodium_range,-0.05442021162207477,0.04059287799376508,-1.3406344736244995,0.18003915881418842
age,bun_range,-0.06777062131688377,0.06664353108991995,-1.0169122225147866,0.30919518836262616
age,wbc_range,0.051382313032545514,0.06736095519947266,0.7627907425063913,0.4455882029787481
age,heartrate_range,-0.12673379601962823,0.050647163413883096,-2.50228813376918,0.012339345517859432
age,sysbp_range,-0.1423246841559763,0.0509279962953987,-2.7946256383315675,0.00519598462746422
age,diasbp_range,-0.08405031212710593,0.05084982999779549,-1.6529123525240847,0.098348702788313
age,meanbp_range,-0.08877569763358797,0.05251103136069163,-1.6906104361919487,0.09091123012860837
age,resprate_range,-0.023727705256225987,0.0496061056542048,-0.47832227390772286,0.6324208453562987
age,tempc_range,-0.09258660470096683,0.054155378517840094,-1.709647448414871,0.08733108593003894
age,spo2_range,-0.06691508484346838,0.04710916969789355,-1.42042590163631,0.15548372654090198
icu_los,hosp_los,-0.4924467286322641,0.0895394622504277,-5.499773130812072,3.8028021965696153e-8
icu_los,sofa,-0.4149860166970017,0.05725637271548355,-7.247857260520787,4.2341647843503805e-13
icu_los,lods,-0.4529667720377918,0.05746951636804762,-7.8818615618216,3.2253926429427695e-15
icu_los,sirs,-0.1509082844643109,0.05272161752249439,-2.8623606701733655,0.004204980965873938
icu_los,qsofa,-0.1721278284956101,0.05376803896882727,-3.2013038190848557,0.0013680719891899003
icu_los,aniongap_min,-0.20483709396389851,0.05563578741992198,-3.681750604477843,2.3163794616369387e-4
icu_los,aniongap_max,-0.2969676507381697,0.06164388609779238,-4.817471277963524,1.4538901127379807e-6
icu_los,bicarbonate_min,0.19033665271222472,0.048833373450695015,3.8976756931281753,9.712035797388654e-5
icu_los,bicarbonate_max,0.1372543897636325,0.0463214297122042,2.9630862133659575,0.0030457125053838146
icu_los,creatinine_min,-0.21566755302735502,0.06859208025902017,-3.1442048734043717,0.0016653880103298156
icu_los,creatinine_max,-0.2532153405761546,0.07289668185449474,-3.4736195686051183,5.134885182268387e-4
icu_los,chloride_min,-0.08616675688632955,0.05094081956924087,-1.6915070785072104,0.09073999701337465
icu_los,chloride_max,-0.15060459117339117,0.05103494409591564,-2.9510092318381544,0.0031673744994531795
icu_los,glucose_min,-0.052121621936431224,0.05163019773834962,-1.0095181544833904,0.3127261994615434
icu_los,glucose_max,-0.150149748893021,0.06925791630390399,-2.167979588559427,0.030160239578086553
icu_los,hematocrit_min,0.04707032018749736,0.040119186240465315,1.173262087255921,0.2406907208653665
icu_los,hematocrit_max,-0.013849730940661834,0.050058607693063396,-0.2766703186309552,0.7820332648111902
icu_los,hemoglobin_min,0.06432132242197208,0.03756131773338218,1.712435194061556,0.0868164979167472
icu_los,hemoglobin_max,0.010764152703160898,0.04777037535534006,0.22533113091726245,0.8217216833555409
icu_los,lactate_min,-0.2626003131962063,0.06449274196297533,-4.071780873372738,4.6655059790038046e-5
icu_los,lactate_max,-0.2946265457241608,0.06350211007497338,-4.6396339487981075,3.4902684951070705e-6
icu_los,lactate_mean,-0.305900231131027,0.06308348454044274,-4.8491333882311896,1.240020191080179e-6
icu_los,platelet_min,0.06232121983855419,0.04516407817783887,1.379884686080762,0.1676221524157061
icu_los,platelet_max,0.02500159956202188,0.046774166060800634,0.5345172702710058,0.5929837040733774
icu_los,potassium_min,0.0318385177906317,0.05150944013275959,0.6181103446003612,0.5365026037580496
icu_los,potassium_max,-0.09506564388630781,0.05504726410027913,-1.7269821750473837,0.08417086478531895
icu_los,inr_min,-0.03799305811276873,0.0645914250979552,-0.5882059120874157,0.5563940895756139
icu_los,inr_max,-0.05661620242637411,0.07101272561402272,-0.7972684041745081,0.4252951661817623
icu_los,sodium_min,-0.03655498950381549,0.04607782622446406,-0.7933314676291605,0.42758472767214944
icu_los,sodium_max,-0.19515294073319328,0.04844159050046844,-4.028623724303729,5.610433205001252e-5
icu_los,bun_min,-0.11113817244319532,0.04759040562070642,-2.335306265909183,0.01952742707880365
icu_los,bun_max,-0.12897096998589921,0.050028696215958526,-2.5779398573404975,0.009939129523158213
icu_los,bun_mean,-0.12112374502368635,0.04882873446594645,-2.480583335784773,0.013116759859425812
icu_los,wbc_min,0.03745060800828779,0.06279077476076118,0.5964348767948503,0.5508847469919329
icu_los,wbc_max,-0.15112340711036248,0.07851663226656012,-1.9247311397323552,0.054263002646487396
icu_los,wbc_mean,-0.06533479692167608,0.07033362433008288,-0.9289269185824012,0.35292696151898423
icu_los,heartrate_min,-0.119670942225334,0.04884302919503546,-2.4501130293838878,0.01428113768352092
icu_los,heartrate_max,-0.20623660199893573,0.0507751192152739,-4.061764998020856,4.870309149777934e-5
icu_los,heartrate_mean,-0.22196338565292412,0.05205962215425238,-4.263638045532636,2.0112514787578454e-5
icu_los,sysbp_min,0.26316219312921324,0.053180502817036374,4.948471322932081,7.479860779970851e-7
icu_los,sysbp_max,-0.09905484147756395,0.05571815688824243,-1.7777838860722683,0.0754393560163943
icu_los,sysbp_mean,0.13155484656185606,0.049995806952841094,2.631317596012524,0.00850545106606543
icu_los,diasbp_min,0.07204019932634444,0.04468474511870612,1.612187764190394,0.10692108705597668
icu_los,diasbp_max,-0.08575901889818734,0.053101045294764344,-1.6150156446476394,0.10630730696470224
icu_los,diasbp_mean,-0.021427497810265803,0.05063968057409521,-0.4231365120661339,0.6721956644331236
icu_los,meanbp_min,0.1015233809904457,0.0481554826057068,2.108241377658094,0.03501011583696676
icu_los,meanbp_max,-0.0827377341698776,0.04955532788200114,-1.6696032032496864,0.09499789623142801
icu_los,meanbp_mean,0.018681914361445486,0.05021256092893572,0.3720565933270247,0.7098507135724579
icu_los,resprate_min,0.0026981742306263347,0.044566299614169885,0.06054292714417888,0.9517232276164359
icu_los,resprate_max,-0.07768072286135756,0.04709123021906805,-1.6495793908969338,0.09902899303968254
icu_los,resprate_mean,-0.0864025471434378,0.044961159622191806,-1.9217152731263512,0.05464159438547066
icu_los,tempc_min,0.051637242087722,0.05308335431187216,0.9727577082703922,0.33067373641481085
icu_los,tempc_max,-0.11547269816217327,0.048539061334859114,-2.378964384283317,0.0173613533207987
icu_los,tempc_mean,-0.05977244157306959,0.047883975874745285,-1.248276495030866,0.21192981891324456
icu_los,spo2_min,0.15665692015183083,0.059590612070593574,2.62888590515312,0.008566509700171593
icu_los,spo2_max,-0.006039911181759397,0.055057671478918366,-0.10970153694335011,0.912646081470475
icu_los,spo2_mean,0.05076486166542518,0.055017482825317446,0.922704185260629,0.3561613841936321
icu_los,glucose_min1,-0.007159907636522986,0.05084411968284651,-0.14082076120473286,0.8880115414317511
icu_los,glucose_max1,-16.88335687665054,7.938281369195885,-2.126827721446809,0.033434400084282855
icu_los,glucose_mean,-4.83221971143165,2.3808685960023013,-2.0296036999040576,0.04239683852634461
icu_los,urineoutput,0.05986425280252001,0.06319755876547055,0.9472557796841392,0.3435084580836197
icu_los,aniongap_range,-0.19446483607137324,0.06187450980373462,-3.142890936642794,0.0016728815827459385
icu_los,bicarbonate_range,-0.0815769951484993,0.04630623476843649,-1.7616849125488443,0.07812254836797054
icu_los,creatinine_range,-0.20666413075136747,0.08224597061809856,-2.512756907095096,0.011979184813090862
icu_los,chloride_range,-0.10059036428112232,0.056286605771284595,-1.7871101464149737,0.07391968789718609
icu_los,glucose_range,-0.13419818690230195,0.07116915398110184,-1.8856229053662317,0.05934578850590167
icu_los,hematocrit_range,-0.11129586593779858,0.058023607217809386,-1.9181135278269663,0.055096617518285054
icu_los,hemoglobin_range,-0.11113910212822695,0.057163820602649566,-1.94422102925492,0.05186880291901737
icu_los,lactate_range,-0.23902316346898606,0.06389908896074363,-3.7406349191587034,1.8355598114237566e-4
icu_los,platelet_range,-0.16061469241730736,0.0645216748879396,-2.4893137491588813,0.012798996023857307
icu_los,potassium_range,-0.1406477970239523,0.061977701455125565,-2.269329028373005,0.023248324537459463
icu_los,inr_range,-0.04683222061976267,0.07395903885645003,-0.6332183509126065,0.5265910636630915
icu_los,sodium_range,-0.22767826274029798,0.059050301161793474,-3.855666410853288,1.1541478635529445e-4
icu_los,bun_range,-0.11113125306028591,0.06365927367817645,-1.7457197771702464,0.08085965677585054
icu_los,wbc_range,-0.3867439670778755,0.0972611276792377,-3.9763467307652203,6.998206763546534e-5
icu_los,heartrate_range,-0.11720729111672232,0.04874019612139158,-2.4047357303365717,0.016184164557279977
icu_los,sysbp_range,-0.294596854304002,0.05936678075644833,-4.9623181609355385,6.965676945518326e-7
icu_los,diasbp_range,-0.12948084837006954,0.053176752307911294,-2.434914558533621,0.0148953064316423
icu_los,meanbp_range,-0.11273748176227964,0.04870185803521643,-2.314849706160264,0.02062115858403125
icu_los,resprate_range,-0.07683452871413571,0.045239159025223706,-1.6984075382854835,0.08943087032025075
icu_los,tempc_range,-0.2136937535549413,0.060527618788197804,-3.5305164457685416,4.147492306336543e-4
icu_los,spo2_range,-0.16167437844769433,0.06045330525763016,-2.6743678903692114,0.007487026847448755
hosp_los,sofa,-0.7179715873935527,0.08807177524842395,-8.15211894353635,3.5760231033799166e-16
hosp_los,lods,-0.7797516898840506,0.08780490116238149,-8.88050301932487,6.655868711109471e-19
hosp_los,sirs,-0.2984595399737116,0.08209750431420018,-3.635427684031168,2.775198381228776e-4
hosp_los,qsofa,-0.2560741581585898,0.08032056961969838,-3.188151669877953,0.0014318541015914405
hosp_los,aniongap_min,-0.3149183528102424,0.08205423486032529,-3.837929307930347,1.2407618795401838e-4
hosp_los,aniongap_max,-0.41715128056680156,0.0879139973850225,-4.744992753996529,2.085137994958793e-6
hosp_los,bicarbonate_min,0.3588741289632633,0.06679809862075894,5.372520122178081,7.764376189732815e-8
hosp_los,bicarbonate_max,0.23615072233005263,0.06696262302902826,3.5266050170657355,4.209241974743121e-4
hosp_los,creatinine_min,-0.1260598559347833,0.08076677346117869,-1.560788558619036,0.1185736478731272
hosp_los,creatinine_max,-0.20804212042469214,0.09277276655966836,-2.242491284237884,0.02492963798448482
hosp_los,chloride_min,-0.08147361435636116,0.07312145544430455,-1.114223094457116,0.2651834901611371
hosp_los,chloride_max,-0.3057720655715186,0.07487878354411137,-4.083560804528657,4.435081754235953e-5
hosp_los,glucose_min,-0.05929156373197437,0.07606924026270871,-0.7794420389530401,0.43571936811597545
hosp_los,glucose_max,-0.2975990675274245,0.10719015991090924,-2.776365552348956,0.005497036490770046
hosp_los,hematocrit_min,-0.005742695106666504,0.07246130413251392,-0.07925188727164674,0.9368322742662728
hosp_los,hematocrit_max,-0.2523880527057222,0.08408852550833269,-3.0014565147858607,0.0026869141269307397
hosp_los,hemoglobin_min,-0.00168343102609426,0.0722995624562184,-0.02328411084249197,0.9814236459897413
hosp_los,hemoglobin_max,-0.22102116401427097,0.08222182806369335,-2.688108124317746,0.007185812449005516
hosp_los,lactate_min,-0.3492628214863009,0.0923277749959386,-3.782857558320501,1.550381465473969e-4
hosp_los,lactate_max,-0.639363555677368,0.10371855110954749,-6.1644088626158355,7.074692896175684e-10
hosp_los,lactate_mean,-0.577531167346715,0.09875088194830313,-5.848364652065154,4.96429336184247e-9
hosp_los,platelet_min,0.10000638946627131,0.06656576464822195,1.5023697240581853,0.13300165087135854
hosp_los,platelet_max,0.021502298808928077,0.06736128820819028,0.31920854515834024,0.7495683775632501
hosp_los,potassium_min,0.12996591305132735,0.07699335214305603,1.688014736776841,0.09140840009074203
hosp_los,potassium_max,-0.18098529131237137,0.08187342523811546,-2.2105498919338635,0.027067021941844058
hosp_los,inr_min,0.049823158903993366,0.08224868130784097,0.6057624038677882,0.5446725384660623
